impoundment_Qin,impoundment_evap_mgd,impoundment_Qout,impoundment_lake_elev,impoundment_Storage,impoundment_refill_full_mgd,impoundment_demand,impoundment_use_remain_mg,impoundment_days_remaining,impoundment_max_usable,impoundment_riser_head,impoundment_riser_mode,impoundment_riser_flow,impoundment_riser_diameter,impoundment_demand_met_mgd,impoundment_its,cbp_runoff_suro,cbp_runoff_agwo,cbp_runoff_ifwo,cbp_runoff_Qout,cbp_runoff_Runit,cbp_runoff_area_sqmi,local_channel_Qin,local_channel_Rin,local_channel_Qout,local_channel_area,local_channel_demand,simple_release,tiered_release,Qtrib,wd_child_mgd,wd_upstream_mgd,ps_upstream_mgd,ps_child_mgd,name,description,componentid,subshedid,dt,month,day,year,thisdate,time,timestamp,run_mode,season,imp_lat,imp_lon,release_type,Qlocal,Qup,ps_mgd,wd_cumulative_mgd,ps_cumulative_mgd,wd_mgd,zero_value,week,Listen on Parent,Broadcast to Parent,impoundment,release,local_channel,Listen to Children,cbp_runoff,Qout,Send to Children
"0","0","0","7.4068","32.903","7560.3674267101","0","10.717589576547","0","1000","0","","0","","0","501","0","12.389706892055","2.10672643062","14.496433322675","0.48800518078214","29.705490625","0","0","0","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","609998400","5","","38.94615","-77.31115","1","0","0","0","0","0","0","0","18","0","0","","0","","0","","0","0"
"0.43009609480515","0","0.018322204242934","7.4138414489196","32.937030900046","7560.1013871006","0","10.728674560276","0","1000","0.0073547637465534","","0.018322204242934","","0","16","0","12.349568805908","2.0085041743639","14.358072980272","0.48334744446834","29.705490625","0.43009609480515","0.43009609480515","0.43009609480515","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610002000","5","","38.94615","-77.31115","1","0.43009609480515","0","0","0","0","0","0","18","0","0","","0","","0","","0.018322204242934","0"
"0.42599106830525","0","0.048588589733432","7.4202951370623","32.968221187532","7559.8575542343","0","10.73883426304","0","1000","0.014326015562645","","0.048588589733432","","0","13","0","12.309569633733","1.914862628438","14.224432262171","0.47884858869155","29.705490625","0.42599106830525","0.42599106830525","0.42599106830525","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610005600","5","","38.94615","-77.31115","1","0.42599106830525","0","0","0","0","0","0","18","0","0","","0","","0","","0.048588589733432","0"
"0.42202606879933","0","0.083152184209276","7.426089975451","32.996227293696","7559.6386139906","0","10.747956773191","0","1000","0.020711901102671","","0.083152184209276","","0","17","0","12.269704542302","1.8255856018663","14.095290144168","0.47450117293487","29.705490625","0.42202606879933","0.42202606879933","0.42202606879933","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610009200","5","","38.94615","-77.31115","1","0.42202606879933","0","0","0","0","0","0","18","0","0","","0","","0","","0.083152184209276","0"
"0.41819453869867","0","0.11820891667977","7.4312198136522","33.021019493863","7559.444798745","0","10.756032408424","0","1000","0.026441219253014","","0.11820891667977","","0","17","0","12.229976638537","1.7404714504505","13.970448088988","0.47029851367714","29.705490625","0.41819453869867","0.41819453869867","0.41819453869867","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610012800","5","","38.94615","-77.31115","1","0.41819453869867","0","0","0","0","0","0","18","0","0","","0","","0","","0.11820891667977","0"
"0.41449058758149","0","0.15229214273277","7.4357034805347","33.042688786826","7559.2753971062","0","10.763090810041","0","1000","0.031507718852139","","0.15229214273277","","0","16","0","12.190383889523","1.6593260314962","13.84970992102","0.46623400689985","29.705490625","0.41449058758149","0.41449058758149","0.41449058758149","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610016400","5","","38.94615","-77.31115","1","0.41449058758149","0","0","0","0","0","0","18","0","0","","0","","0","","0.15229214273277","0"
"0.41090839509448","0","0.18412668206003","7.4395815113784","33.061431077159","7559.1288775727","0","10.769195790606","0","1000","0.035930129239291","","0.18412668206003","","0","15","0","12.150926879464","1.5819632964045","13.732890175869","0.46230140916479","29.705490625","0.41090839509448","0.41090839509448","0.41090839509448","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610020000","5","","38.94615","-77.31115","1","0.41090839509448","0","0","0","0","0","0","18","0","0","","0","","0","","0.18412668206003","0"
"0.40744245867639","0","0.21278701964662","7.4429101739339","33.077518303525","7559.0031142395","0","10.774435929487","0","1000","0.039748891598981","","0.21278701964662","","0","18","0","12.111590941591","1.5082078295772","13.619798771168","0.45849432157522","29.705490625","0.40744245867639","0.40744245867639","0.40744245867639","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610023600","5","","38.94615","-77.31115","1","0.40744245867639","0","0","0","0","0","0","18","0","0","","0","","0","","0.21278701964662","0"
"0.40408713875493","0","0.23823643400792","7.4457462674613","33.091224973339","7558.8959611205","0","10.778900642781","0","1000","0.043020177243569","","0.23823643400792","","0","16","0","12.072372074618","1.4378909371071","13.510263011725","0.45480693055293","29.705490625","0.40408713875493","0.40408713875493","0.40408713875493","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610027200","5","","38.94615","-77.31115","1","0.40408713875493","0","0","0","0","0","0","18","0","0","","0","","0","","0.23823643400792","0"
"0.40083731161956","0","0.26071681419872","7.448142367233","33.102805179738","7558.8054318196","0","10.782672696983","0","1000","0.045800697816203","","0.26071681419872","","0","17","0","12.033269399153","1.3708523338563","13.404121733009","0.45123381068576","29.705490625","0.40083731161956","0.40083731161956","0.40083731161956","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610030800","5","","38.94615","-77.31115","1","0.40083731161956","0","0","0","0","0","0","18","0","0","","0","","0","","0.26071681419872","0"
